BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
5265,4,44,11/5/2014 9:38,11/5/2014 11:43,715,7
5265,5,47,11/5/2014 9:38,11/5/2014 11:43,715,7
5266,6,12,11/5/2014 8:03,11/5/2014 8:58,589,6
5267,1,12,11/8/2014 9:35,11/8/2014 16:55,4718,50
5267,2,24,11/8/2014 8:09,11/8/2014 14:24,5896,63
5267,3,58,11/8/2014 8:09,11/8/2014 13:14,1745,18
5268,4,44,11/8/2014 8:22,11/8/2014 12:17,1345,14
5268,5,43,11/8/2014 8:22,11/8/2014 11:12,973,10
5269,6,17,11/8/2014 8:36,11/8/2014 8:46,107,1
5270,1,17,11/9/2014 8:36,11/9/2014 16:41,5201,55
5270,2,28,11/9/2014 9:15,11/9/2014 15:35,5975,64
5270,3,59,11/9/2014 9:15,11/9/2014 13:05,1316,14
5271,4,46,11/9/2014 9:03,11/9/2014 12:53,1316,14
5271,5,36,11/9/2014 9:03,11/9/2014 11:43,915,9
5272,6,23,11/9/2014 9:17,11/9/2014 10:52,1018,11
5273,1,23,11/10/2014 9:17,11/10/2014 9:42,268,2
5273,2,27,11/10/2014 9:31,11/10/2014 9:56,393,4
5273,3,59,11/10/2014 9:31,11/10/2014 17:06,2604,27
5274,4,45,11/10/2014 8:04,11/10/2014 14:34,2232,23
5274,5,49,11/10/2014 8:04,11/10/2014 13:24,1832,19
5275,6,22,11/10/2014 8:18,11/10/2014 13:38,3432,36
5276,1,22,11/11/2014 8:18,11/11/2014 10:23,1340,14
5276,2,28,11/11/2014 8:32,11/11/2014 10:37,1965,21
5276,3,46,11/11/2014 8:32,11/11/2014 11:37,1059,11
5277,4,49,11/11/2014 8:45,11/11/2014 10:40,658,7
5277,5,53,11/11/2014 8:45,11/11/2014 10:40,658,7
5278,6,12,11/11/2014 8:59,11/11/2014 9:44,482,5
5279,1,12,11/12/2014 8:59,11/12/2014 16:59,5148,55
5279,2,25,11/12/2014 9:13,11/12/2014 17:13,7548,80
5279,3,57,11/12/2014 9:26,11/12/2014 16:16,2347,25
5280,4,43,11/12/2014 9:26,11/12/2014 16:16,2348,25
5280,5,53,11/12/2014 8:27,11/12/2014 14:07,1947,20
5281,6,16,11/12/2014 8:27,11/12/2014 13:02,2949,31
5282,1,16,11/15/2014 9:22,11/15/2014 14:17,3164,33
5282,2,25,11/15/2014 9:36,11/15/2014 14:31,4639,49
5282,3,43,11/15/2014 9:36,11/15/2014 13:21,1289,13
5283,4,47,11/15/2014 8:09,11/15/2014 10:49,916,9
5283,5,33,11/15/2014 8:09,11/15/2014 10:49,916,9
5284,6,12,11/15/2014 8:23,11/15/2014 9:53,965,10
5285,1,12,11/16/2014 8:23,11/16/2014 8:43,214,2
5285,2,24,11/16/2014 8:37,11/16/2014 8:57,314,3
5285,3,55,11/16/2014 9:31,11/16/2014 17:06,2607,27
5286,4,42,11/16/2014 9:31,11/16/2014 15:56,2206,23
5286,5,46,11/16/2014 8:05,11/16/2014 14:30,2206,23
5287,6,19,11/16/2014 8:05,11/16/2014 13:20,3380,36
5288,1,19,11/17/2014 8:19,11/17/2014 11:14,1877,20
5288,2,26,11/17/2014 8:32,11/17/2014 11:27,2752,29
5288,3,58,11/17/2014 8:32,11/17/2014 11:32,1031,11
5289,4,44,11/17/2014 8:46,11/17/2014 11:46,1031,11
5289,5,43,11/17/2014 8:46,11/17/2014 10:36,630,6
5290,6,17,11/17/2014 8:16,11/17/2014 9:01,482,5
5291,1,17,11/18/2014 8:16,11/18/2014 16:11,5097,54
5291,2,32,11/18/2014 9:13,11/18/2014 17:08,7472,80
5291,3,36,11/18/2014 9:13,11/18/2014 15:58,2321,24
5292,4,39,11/18/2014 9:27,11/18/2014 16:12,2321,24
5292,5,57,11/18/2014 8:01,11/18/2014 13:41,1942,20
5293,6,16,11/18/2014 8:01,11/18/2014 12:31,2892,31
5294,1,16,11/19/2014 8:14,11/19/2014 12:44,2892,31
5294,2,25,11/19/2014 8:14,11/19/2014 15:14,6599,70
5294,3,43,11/19/2014 8:28,11/19/2014 15:28,2399,25
5295,4,47,11/19/2014 8:42,11/19/2014 10:57,771,8
5295,5,33,11/19/2014 8:42,11/19/2014 9:47,371,3
5296,6,12,11/19/2014 8:55,11/19/2014 10:00,696,7
5297,1,12,11/22/2014 8:37,11/22/2014 10:02,910,9
5297,2,24,11/22/2014 8:51,11/22/2014 9:11,314,3
5297,3,55,11/22/2014 8:51,11/22/2014 9:11,114,1
5298,4,42,11/22/2014 9:05,11/22/2014 16:30,2543,27
5298,5,46,11/22/2014 9:05,11/22/2014 15:25,2172,23
5299,6,2,11/22/2014 9:19,11/22/2014 15:39,4072,43
5300,1,2,11/23/2014 9:19,11/23/2014 14:34,3375,36
5300,2,32,11/23/2014 9:32,11/23/2014 14:47,4950,53
5300,3,37,11/23/2014 8:06,11/23/2014 12:11,1400,15
5301,4,55,11/23/2014 8:06,11/23/2014 11:01,1000,10
5301,5,41,11/23/2014 9:02,11/23/2014 11:57,1000,10
5302,6,14,11/23/2014 8:33,11/23/2014 10:18,1125,12
5303,1,14,11/24/2014 8:33,11/24/2014 10:18,1125,12
5303,2,32,11/24/2014 8:47,11/24/2014 9:27,628,6
5303,3,36,11/24/2014 9:01,11/24/2014 16:51,2687,28
5304,4,54,11/24/2014 9:01,11/24/2014 16:51,2687,28
5304,5,58,11/24/2014 9:14,11/24/2014 12:24,1086,11
5305,6,17,11/24/2014 9:14,11/24/2014 12:24,2036,21
5306,1,17,11/25/2014 9:28,11/25/2014 15:03,3590,38
5306,2,26,11/25/2014 9:28,11/25/2014 13:53,4165,44
5306,3,57,11/25/2014 8:02,11/25/2014 12:27,1515,16
5307,4,44,11/25/2014 8:02,11/25/2014 11:17,1115,11
5307,5,43,11/25/2014 8:15,11/25/2014 11:30,1115,11
5308,6,16,11/25/2014 8:15,11/25/2014 10:25,1393,14
5309,1,16,11/26/2014 8:29,11/26/2014 9:29,643,6
5309,2,25,11/26/2014 8:29,11/26/2014 9:29,943,10
5309,3,57,11/26/2014 8:43,11/26/2014 16:53,2802,30
5310,4,43,11/26/2014 8:56,11/26/2014 17:06,2802,30
5310,5,47,11/26/2014 8:57,11/26/2014 16:02,2430,26
5311,6,2,11/26/2014 8:57,11/26/2014 14:52,3805,40
5312,1,2,11/29/2014 9:06,11/29/2014 16:31,4770,51
5312,2,32,11/29/2014 9:19,11/29/2014 15:34,5895,63
5312,3,37,11/29/2014 9:19,11/29/2014 14:29,1773,19
5313,4,55,11/29/2014 9:33,11/29/2014 14:43,1773,19
5313,5,41,11/29/2014 9:33,11/29/2014 13:33,1373,14
5314,6,14,11/29/2014 8:07,11/29/2014 12:07,2573,27
5315,1,14,11/30/2014 8:52,11/30/2014 11:42,1822,19
5315,2,32,11/30/2014 8:52,11/30/2014 10:37,1650,17
5315,3,36,11/30/2014 8:34,11/30/2014 10:19,600,6
5316,4,54,11/30/2014 8:34,11/30/2014 9:09,200,2
5316,5,58,11/30/2014 8:48,11/30/2014 9:23,200,2
5317,6,17,11/30/2014 8:48,11/30/2014 16:33,4985,53
5318,1,17,12/1/2014 9:01,12/1/2014 13:01,2573,27
5318,2,26,12/1/2014 9:15,12/1/2014 13:15,3773,40
5318,3,57,12/1/2014 9:29,12/1/2014 14:59,1888,20
5319,4,44,12/1/2014 8:02,12/1/2014 12:22,1488,15
5319,5,43,12/1/2014 8:16,12/1/2014 12:36,1488,15
5320,6,16,12/1/2014 8:16,12/1/2014 11:31,2091,22
5321,1,16,12/2/2014 8:03,12/2/2014 11:18,2091,22
5321,2,25,12/2/2014 8:43,12/2/2014 15:28,6368,68
5321,3,57,12/2/2014 8:43,12/2/2014 14:18,1917,20
5322,4,43,12/2/2014 8:57,12/2/2014 14:32,1917,20
5322,5,47,12/2/2014 9:11,12/2/2014 13:41,1545,16
5323,6,2,12/2/2014 9:24,12/2/2014 13:54,2895,31
5324,1,2,12/3/2014 9:24,12/3/2014 16:24,4504,48
5324,2,32,12/3/2014 9:38,12/3/2014 11:48,2044,21
5324,3,37,12/3/2014 8:12,12/3/2014 10:22,744,7
5325,4,55,12/3/2014 8:25,12/3/2014 9:30,372,3
5325,5,41,12/3/2014 8:25,12/3/2014 9:30,372,3
5326,6,14,12/3/2014 8:39,12/3/2014 16:54,5308,56
5327,1,14,12/6/2014 8:54,12/6/2014 9:09,160,1
5327,2,32,12/6/2014 9:08,12/6/2014 9:23,235,2
5327,3,36,12/6/2014 9:08,12/6/2014 16:33,2548,27
5328,4,51,12/6/2014 9:21,12/6/2014 15:41,2176,23
5328,5,37,12/6/2014 9:21,12/6/2014 15:41,2176,23
5329,6,23,12/6/2014 9:35,12/6/2014 12:00,1555,16
5330,1,23,12/7/2014 8:09,12/7/2014 10:34,1555,16
5330,2,28,12/7/2014 8:09,12/7/2014 9:29,1258,13
5330,3,59,12/7/2014 8:22,12/7/2014 8:32,57,0
5331,4,46,12/7/2014 8:22,12/7/2014 8:32,57,0
5331,5,36,12/7/2014 8:36,12/7/2014 15:56,2520,27
5332,6,9,12/7/2014 8:36,12/7/2014 15:56,4720,50
5333,1,9,12/8/2014 9:15,12/8/2014 15:30,4023,43
5333,2,27,12/8/2014 9:15,12/8/2014 14:20,4797,51
5333,3,59,12/8/2014 9:03,12/8/2014 14:08,1747,18
5334,4,45,12/8/2014 9:17,12/8/2014 13:12,1346,14
5334,5,49,12/8/2014 9:17,12/8/2014 13:12,1346,14
5335,6,22,12/8/2014 9:31,12/8/2014 12:21,1823,19
5336,1,22,12/9/2014 9:31,12/9/2014 10:31,643,6
5336,2,26,12/9/2014 8:04,12/9/2014 9:04,943,10
5336,3,58,12/9/2014 8:04,12/9/2014 8:34,171,1
5337,4,44,12/9/2014 8:18,12/9/2014 8:48,171,1
5337,5,47,12/9/2014 8:18,12/9/2014 16:03,2664,28
5338,6,12,12/9/2014 8:32,12/9/2014 15:07,4238,45
5339,1,12,12/10/2014 8:32,12/10/2014 15:07,4238,45
5339,2,24,12/10/2014 8:45,12/10/2014 14:10,5112,54
5339,3,42,12/10/2014 8:45,12/10/2014 13:05,1489,15
5340,4,46,12/10/2014 8:59,12/10/2014 13:19,1489,15
5340,5,33,12/10/2014 8:59,12/10/2014 12:09,1088,11
5341,6,19,12/10/2014 9:13,12/10/2014 12:23,2038,21
5342,1,19,12/13/2014 8:41,12/13/2014 12:11,2253,24
5342,2,28,12/13/2014 8:55,12/13/2014 11:20,2281,24
5342,3,59,12/13/2014 9:08,12/13/2014 11:33,831,8
5343,4,46,12/13/2014 9:08,12/13/2014 10:23,429,4
5343,5,36,12/13/2014 9:22,12/13/2014 10:37,429,4
5344,6,23,12/13/2014 9:22,12/13/2014 9:27,53,0
5345,1,23,12/14/2014 9:36,12/14/2014 16:56,4713,50
5345,2,27,12/14/2014 9:36,12/14/2014 16:56,6914,74
5345,3,59,12/14/2014 8:09,12/14/2014 14:19,2114,22
5346,4,45,12/14/2014 8:09,12/14/2014 13:39,1885,20
5346,5,49,12/14/2014 8:23,12/14/2014 13:53,1885,20
5347,6,22,12/14/2014 8:23,12/14/2014 12:13,2464,26
5348,1,22,12/15/2014 8:37,12/15/2014 11:22,1767,18
5348,2,26,12/15/2014 9:05,12/15/2014 11:50,2592,27
5348,3,58,12/15/2014 9:05,12/15/2014 10:40,542,5
5349,4,44,12/15/2014 9:04,12/15/2014 10:39,542,5
5349,5,47,12/15/2014 9:04,12/15/2014 9:29,142,1
5350,6,12,12/15/2014 9:18,12/15/2014 16:58,4928,52
5351,1,12,12/16/2014 9:18,12/16/2014 16:58,4929,52
5351,2,26,12/16/2014 9:31,12/16/2014 16:01,6129,65
5351,3,58,12/16/2014 8:05,12/16/2014 13:25,1828,19
5352,4,44,12/16/2014 8:05,12/16/2014 13:25,1829,19
5352,5,43,12/16/2014 8:19,12/16/2014 12:34,1457,15
5353,6,17,12/16/2014 8:19,12/16/2014 11:24,1982,21
5354,1,17,12/17/2014 8:32,12/17/2014 11:37,1982,21
5354,2,28,12/17/2014 8:32,12/17/2014 10:27,1807,19
5354,3,59,12/17/2014 8:46,12/17/2014 10:41,657,7
5355,4,46,12/17/2014 8:46,12/17/2014 14:41,2029,21
5355,5,36,12/17/2014 8:16,12/17/2014 16:16,2743,29
5356,6,23,12/17/2014 8:16,12/17/2014 16:16,5143,55
5357,1,23,12/20/2014 8:42,12/20/2014 10:32,1178,12
5357,2,31,12/20/2014 8:42,12/20/2014 10:32,1728,18
5357,3,49,12/20/2014 8:55,12/20/2014 16:10,2487,26
5358,4,36,12/20/2014 8:55,12/20/2014 15:00,2087,22
5358,5,55,12/20/2014 9:09,12/20/2014 15:14,2087,22
5359,6,14,12/20/2014 9:09,12/20/2014 14:04,3162,33
5360,1,14,12/21/2014 9:23,12/21/2014 13:13,2465,26
5360,2,32,12/21/2014 9:36,12/21/2014 13:26,3615,38
5360,3,49,12/21/2014 9:36,12/21/2014 12:16,915,9
5361,4,53,12/21/2014 8:11,12/21/2014 10:51,915,9
5361,5,58,12/21/2014 8:11,12/21/2014 9:41,514,5
5362,6,17,12/21/2014 8:24,12/21/2014 8:49,267,2
5363,1,17,12/22/2014 8:24,12/22/2014 8:49,267,2
5363,2,25,12/22/2014 8:37,12/22/2014 16:12,7152,76
5363,3,57,12/22/2014 8:37,12/22/2014 15:02,2202,23
5364,4,43,12/22/2014 8:51,12/22/2014 15:16,2202,23
5364,5,53,12/22/2014 8:51,12/22/2014 14:11,1830,19
5365,6,16,12/22/2014 9:05,12/22/2014 14:25,3430,36
5366,1,16,12/23/2014 9:05,12/23/2014 11:10,1340,14
5366,2,25,12/23/2014 9:19,12/23/2014 12:19,2829,30
5366,3,43,12/23/2014 9:19,12/23/2014 12:19,1029,11
5367,4,47,12/23/2014 9:32,12/23/2014 11:27,657,7
5367,5,33,12/23/2014 9:32,12/23/2014 11:27,658,7
5368,6,12,12/23/2014 8:06,12/23/2014 8:51,482,5
5369,1,12,12/24/2014 8:06,12/24/2014 16:01,5092,54
5369,2,24,12/24/2014 9:02,12/24/2014 16:57,7468,80
5369,3,55,12/24/2014 9:02,12/24/2014 15:52,2346,25
5370,4,42,12/24/2014 8:33,12/24/2014 15:23,2346,25
5370,5,46,12/24/2014 8:33,12/24/2014 14:13,1945,20
5371,6,19,12/24/2014 8:47,12/24/2014 13:17,2895,31
5372,1,19,12/27/2014 8:38,12/27/2014 14:38,3861,41
5372,2,26,12/27/2014 8:52,12/27/2014 13:47,4638,49
5372,3,58,12/27/2014 8:52,12/27/2014 13:47,1689,18
5373,4,44,12/27/2014 9:06,12/27/2014 12:51,1288,13
5373,5,59,12/27/2014 9:06,12/27/2014 11:41,887,9
5374,6,18,12/27/2014 9:19,12/27/2014 11:54,1662,17
5375,1,18,12/28/2014 9:19,12/28/2014 10:49,965,10
5375,2,25,12/28/2014 9:33,12/28/2014 11:03,1415,15
5375,3,57,12/28/2014 9:33,12/28/2014 9:53,114,1
5376,4,43,12/28/2014 8:07,12/28/2014 14:42,2261,24
5376,5,53,12/28/2014 8:07,12/28/2014 14:42,2261,24
5377,6,16,12/28/2014 8:52,12/28/2014 15:17,4129,44
5378,1,16,12/29/2014 8:52,12/29/2014 14:07,3378,36
5378,2,25,12/29/2014 8:48,12/29/2014 14:03,4954,53
5378,3,43,12/29/2014 9:01,12/29/2014 13:06,1403,15
5379,4,47,12/29/2014 9:01,12/29/2014 13:06,1403,15
5379,5,33,12/30/2014 9:15,12/30/2014 12:15,1030,11
5384,6,14,12/31/2014 8:03,12/31/2014 14:48,4345,46
5385,1,14,1/3/2015 8:53,1/3/2015 12:33,2360,25
5385,2,32,1/3/2015 8:53,1/3/2015 11:28,2438,26
5385,3,36,1/3/2015 9:06,1/3/2015 11:41,888,9
5386,4,54,1/3/2015 9:06,1/3/2015 10:31,487,5
5386,5,58,1/3/2015 9:38,1/3/2015 11:03,487,5
5387,6,17,1/3/2015 9:38,1/3/2015 9:53,160,1
5388,1,17,1/4/2015 8:03,1/4/2015 15:28,4775,51
5388,2,26,1/4/2015 8:54,1/4/2015 16:19,7000,75
5388,3,57,1/4/2015 8:54,1/4/2015 15:14,2178,23
5389,4,44,1/4/2015 9:08,1/4/2015 15:28,2171,23
5389,5,43,1/4/2015 9:08,1/4/2015 11:33,828,8
5390,6,16,1/4/2015 9:21,1/4/2015 10:41,857,9
5391,1,16,1/5/2015 9:21,1/5/2015 10:41,857,9
5391,2,25,1/5/2015 9:35,1/5/2015 9:45,157,1
5391,3,57,1/5/2015 9:35,1/5/2015 16:55,2514,26
5392,4,43,1/5/2015 8:09,1/5/2015 15:29,2514,26
5392,5,47,1/5/2015 8:09,1/5/2015 14:24,2142,22
5393,6,2,1/5/2015 8:22,1/5/2015 13:27,3267,35
5394,1,2,1/6/2015 8:36,1/6/2015 13:41,3268,35
5394,2,32,1/6/2015 8:36,1/6/2015 12:31,3692,39
5394,3,37,1/6/2015 9:15,1/6/2015 13:10,1343,14
5395,4,55,1/6/2015 9:15,1/6/2015 12:05,971,10
5395,5,41,1/6/2015 9:03,1/6/2015 10:03,342,3
5396,6,14,1/6/2015 9:03,1/6/2015 10:03,642,6
5397,1,14,1/7/2015 9:17,1/7/2015 9:47,321,3
5397,2,32,1/7/2015 9:17,1/7/2015 9:47,471,5
5397,3,36,1/7/2015 9:31,1/7/2015 17:16,2657,28
5398,4,54,1/7/2015 9:31,1/7/2015 16:06,2257,24
5398,5,58,1/7/2015 8:04,1/7/2015 14:39,2257,24
5399,6,17,1/7/2015 8:18,1/7/2015 13:43,3482,37
5400,1,17,1/10/2015 9:26,1/10/2015 16:21,4447,47
5400,2,26,1/10/2015 8:27,1/10/2015 9:52,1336,14
5400,3,57,1/10/2015 8:27,1/10/2015 13:07,1601,17
5401,4,44,1/10/2015 8:14,1/10/2015 12:54,1601,17
5401,5,43,1/10/2015 8:27,1/10/2015 11:57,1200,12
5402,6,16,1/10/2015 8:41,1/10/2015 12:11,2250,24
5403,1,16,1/11/2015 8:55,1/11/2015 11:20,1554,16
5403,2,25,1/11/2015 8:55,1/11/2015 10:10,1178,12
5403,3,57,1/11/2015 9:08,1/11/2015 10:23,428,4
5404,4,43,1/11/2015 9:08,1/11/2015 9:13,28,0
5404,5,47,1/11/2015 9:22,1/11/2015 16:42,2516,26
5405,6,2,1/11/2015 9:22,1/11/2015 16:42,4716,50
5406,1,19,1/12/2015 9:36,1/12/2015 15:46,3966,42
5406,2,25,1/12/2015 8:09,1/12/2015 14:19,5816,62
5406,3,37,1/12/2015 8:23,1/12/2015 13:53,1887,20
5407,4,55,1/12/2015 8:23,1/12/2015 12:13,1315,14
5407,5,41,1/12/2015 8:37,1/12/2015 11:22,943,10
5408,6,14,1/12/2015 8:37,1/12/2015 11:22,1768,18
5409,1,14,1/13/2015 9:05,1/13/2015 10:40,1018,10
5409,2,32,1/13/2015 9:05,1/13/2015 9:30,393,4
5409,3,36,1/13/2015 9:04,1/13/2015 9:29,143,1
5410,4,37,1/13/2015 9:18,1/13/2015 16:58,2631,28
5410,5,55,1/13/2015 9:31,1/13/2015 16:01,2231,23
5411,6,22,1/13/2015 8:05,1/13/2015 14:35,4181,44
5412,1,22,1/14/2015 8:19,1/14/2015 13:39,3430,36
5412,2,32,1/14/2015 8:19,1/14/2015 13:39,5030,53
5412,3,36,1/14/2015 8:32,1/14/2015 12:47,1458,15
5413,4,54,1/14/2015 8:46,1/14/2015 11:51,1058,11
5413,5,41,1/14/2015 8:46,1/14/2015 11:51,1058,11
5414,6,13,1/14/2015 8:16,1/14/2015 10:11,1232,13
5415,1,13,1/17/2015 9:26,1/17/2015 11:46,1501,16
5415,2,31,1/17/2015 9:18,1/17/2015 11:38,2201,23
5415,3,49,1/17/2015 9:18,1/17/2015 10:28,400,4
5416,4,36,1/17/2015 8:13,1/17/2015 9:23,400,4
5416,5,54,1/17/2015 8:13,1/17/2015 10:03,629,6
5417,6,17,1/17/2015 8:27,1/17/2015 15:42,4664,50
5418,1,17,1/18/2015 8:27,1/18/2015 15:42,4664,50
5418,2,29,1/18/2015 8:41,1/18/2015 14:46,5739,61
5418,3,47,1/18/2015 8:41,1/18/2015 13:36,1688,18
5419,4,34,1/18/2015 8:54,1/18/2015 13:49,1688,18
5419,5,52,1/18/2015 8:54,1/18/2015 12:44,1316,14
5420,6,11,1/18/2015 9:08,1/18/2015 12:58,2466,26
5421,1,11,1/19/2015 9:22,1/19/2015 12:02,1715,18
5421,2,29,1/19/2015 9:22,1/19/2015 10:52,1415,15
5421,3,46,1/19/2015 9:35,1/19/2015 11:05,515,5
5422,4,33,1/19/2015 9:35,1/19/2015 10:00,143,1
5422,5,51,1/19/2015 8:09,1/19/2015 8:34,143,1
5423,6,23,1/19/2015 8:09,1/19/2015 15:44,4879,52
5424,1,23,1/20/2015 8:23,1/20/2015 14:48,4129,44
5424,2,28,1/20/2015 8:23,1/20/2015 14:48,6054,64
5424,3,59,1/20/2015 8:36,1/20/2015 13:56,1832,19
5425,4,46,1/20/2015 9:15,1/20/2015 11:20,715,7
5425,5,36,1/20/2015 9:15,1/20/2015 11:20,715,7
5426,6,9,1/20/2015 9:04,1/20/2015 12:04,1930,20
5427,1,9,1/21/2015 9:04,1/21/2015 12:04,1930,20
5427,2,27,1/21/2015 9:17,1/21/2015 11:12,1808,19
5427,3,59,1/21/2015 9:17,1/21/2015 16:17,2404,25
5428,4,45,1/21/2015 9:31,1/21/2015 16:31,2405,25
5428,5,49,1/21/2015 9:31,1/21/2015 10:06,200,2
5429,6,22,1/21/2015 8:05,1/21/2015 8:40,375,4
5430,1,22,1/24/2015 9:13,1/24/2015 15:23,3969,42
5430,2,26,1/24/2015 9:27,1/24/2015 14:32,4797,51
5430,3,58,1/24/2015 9:27,1/24/2015 13:22,1346,14
5431,4,44,1/24/2015 8:37,1/24/2015 12:32,1346,14
5431,5,47,1/24/2015 8:37,1/24/2015 11:22,945,10
5432,6,8,1/24/2015 8:14,1/24/2015 9:14,643,6
5433,1,8,1/25/2015 8:14,1/25/2015 9:14,643,6
5433,2,26,1/25/2015 8:28,1/25/2015 8:58,471,5
5433,3,58,1/25/2015 8:28,1/25/2015 16:08,2635,28
5434,4,44,1/25/2015 8:41,1/25/2015 16:21,2635,28
5434,5,43,1/25/2015 8:55,1/25/2015 16:55,2750,29
5435,6,17,1/25/2015 8:55,1/25/2015 14:40,3701,39
5436,1,17,1/26/2015 9:09,1/26/2015 16:09,4506,48
5436,2,25,1/26/2015 9:09,1/26/2015 11:19,2044,21
5436,3,37,1/26/2015 9:22,1/26/2015 15:22,2062,22
5437,4,55,1/26/2015 9:22,1/26/2015 13:02,1260,13
5437,5,41,1/26/2015 9:36,1/26/2015 11:01,487,5
5438,6,14,1/26/2015 9:36,1/26/2015 17:01,4774,51
5439,1,14,1/27/2015 8:21,1/27/2015 15:41,4721,50
5439,2,32,1/27/2015 8:21,1/27/2015 13:26,4797,51
5439,3,36,1/27/2015 8:23,1/27/2015 12:43,1489,15
5440,4,54,1/27/2015 8:23,1/27/2015 10:23,687,7
5440,5,41,1/27/2015 8:37,1/27/2015 13:17,1604,17
5441,6,13,1/27/2015 8:51,1/27/2015 11:16,1555,16
5442,1,13,1/28/2015 8:51,1/28/2015 10:06,804,8
5442,2,31,1/28/2015 9:04,1/28/2015 9:09,78,0
5442,3,51,1/28/2015 9:04,1/28/2015 9:09,28,0
5443,4,38,1/28/2015 9:18,1/28/2015 16:38,2521,27
5443,5,55,1/28/2015 9:18,1/28/2015 15:28,2120,22
5444,6,14,1/28/2015 9:32,1/28/2015 15:42,3970,42
5445,1,14,1/31/2015 9:14,1/31/2015 13:39,2839,30
5445,2,32,1/31/2015 9:14,1/31/2015 12:29,3064,32
5445,3,49,1/31/2015 9:27,1/31/2015 12:42,1114,11
5446,4,53,1/31/2015 9:27,1/31/2015 11:32,714,7
5446,5,58,1/31/2015 8:01,1/31/2015 9:01,342,3
5447,6,17,1/31/2015 8:01,1/31/2015 9:01,642,6
5448,1,17,2/1/2015 8:15,2/1/2015 16:25,5250,56
5448,2,25,2/1/2015 8:28,2/1/2015 16:38,7700,82
5448,3,57,2/1/2015 8:28,2/1/2015 15:28,2400,25
5449,4,43,2/1/2015 8:42,2/1/2015 14:37,2028,21
5449,5,53,2/1/2015 8:42,2/1/2015 14:37,2029,21
5450,6,16,2/1/2015 8:56,2/1/2015 13:41,3053,32
5451,1,16,2/2/2015 9:09,2/2/2015 12:44,2303,24
5451,2,25,2/2/2015 9:09,2/2/2015 12:44,3378,36
5451,3,43,2/2/2015 9:23,2/2/2015 13:48,1514,16
5452,4,47,2/2/2015 9:23,2/2/2015 10:43,457,4
5452,5,33,2/2/2015 9:37,2/2/2015 10:57,457,4
5453,6,12,2/2/2015 9:37,2/2/2015 9:47,107,1
5454,1,12,2/3/2015 8:11,2/3/2015 8:21,107,1
5454,2,24,2/3/2015 8:11,2/3/2015 15:36,6993,75
5454,3,55,2/3/2015 8:24,2/3/2015 14:39,2143,22
5455,4,42,2/3/2015 8:24,2/3/2015 14:39,2143,22
5455,5,46,2/3/2015 9:11,2/3/2015 14:16,1743,18
5456,6,19,2/3/2015 9:11,2/3/2015 14:16,3268,35
5457,1,19,2/4/2015 9:24,2/4/2015 13:24,2572,27
5457,2,26,2/4/2015 9:24,2/4/2015 12:14,2671,28
5457,3,55,2/4/2015 9:38,2/4/2015 12:28,971,10
5458,4,41,2/4/2015 9:38,2/4/2015 9:48,57,0
5458,5,59,2/4/2015 8:12,2/4/2015 8:47,200,2
5459,6,18,2/4/2015 8:25,2/4/2015 9:00,375,4
5460,1,18,2/7/2015 9:34,2/7/2015 10:29,589,6
5460,2,25,2/7/2015 8:07,2/7/2015 9:02,864,9
5460,3,43,2/7/2015 8:07,2/7/2015 16:12,2774,29
5461,4,47,2/7/2015 8:21,2/7/2015 15:21,2402,25
5461,5,33,2/7/2015 8:35,2/7/2015 15:35,2402,25
5462,6,12,2/7/2015 8:35,2/7/2015 9:10,375,4
5463,1,12,2/8/2015 8:48,2/8/2015 9:23,375,4
5463,2,24,2/8/2015 8:48,2/8/2015 13:28,4401,47
5463,3,55,2/8/2015 9:02,2/8/2015 12:37,1229,13
5464,4,57,2/8/2015 9:02,2/8/2015 12:37,1229,13
5464,5,43,2/8/2015 9:16,2/8/2015 11:41,829,8
5465,6,16,2/8/2015 9:16,2/8/2015 11:41,1554,16
5466,1,16,2/9/2015 9:29,2/9/2015 10:44,804,8
5466,2,32,2/9/2015 9:29,2/9/2015 9:39,157,1
5466,3,37,2/9/2015 8:03,2/9/2015 8:13,57,0
5467,4,55,2/9/2015 8:03,2/9/2015 15:23,2517,26
5467,5,41,2/9/2015 8:17,2/9/2015 15:37,2517,26
5468,6,14,2/9/2015 8:17,2/9/2015 14:27,3967,42
5469,1,14,2/10/2015 9:23,2/10/2015 14:28,3270,35
5469,2,32,2/10/2015 8:44,2/10/2015 13:49,4795,51
5469,3,36,2/10/2015 8:44,2/10/2015 12:39,1344,14
5470,4,54,2/10/2015 8:58,2/10/2015 12:53,1344,14
5470,5,58,2/10/2015 8:58,2/10/2015 11:43,944,10
5471,6,17,2/10/2015 9:11,2/10/2015 10:11,643,6
5472,1,17,2/11/2015 9:11,2/11/2015 10:11,643,6
5472,2,26,2/11/2015 9:25,2/11/2015 9:55,471,5
5472,3,57,2/11/2015 9:25,2/11/2015 17:05,2632,28
5473,4,44,2/11/2015 9:39,2/11/2015 17:19,2632,28
5473,5,43,2/11/2015 9:39,2/11/2015 16:14,2260,24
5474,6,16,2/11/2015 8:12,2/11/2015 13:37,3485,37
5475,1,16,2/14/2015 9:21,2/14/2015 16:16,4450,47
5475,2,25,2/14/2015 9:35,2/14/2015 15:20,5425,58
